0,1
1,"{'13': 0.0024843865539878607, '11': 1.967092514038086, '39': 1.592834711074829, '53': 2.074907064437866, '37': 2.164166212081909, '29': 0.0014668670482933521, '55': 2.209439277648926, '60': 0.7805893421173096, '68': 2.2292019821179565e-06, '86': 2.2991127967834473}"
3,"{'40': 1.1873024702072144, '20': 0.9474690556526184, '68': 0.00041291568777523935, '23': 1.560199499130249, '58': 1.8124361038208008, '87': 1.027383804321289, '32': 2.165942668914795, '30': 1.7134828567504883, '60': 1.8126662969589233, '50': 0.0010510376887395978}"
5,"{'41': 1.13336181640625, '73': 0.3469892144203186, '47': 2.5772132873535156, '19': 0.7755221128463745, '66': 0.654172420501709, '78': 0.14422085881233215, '89': 5.904031058889814e-05, '9': 1.4832556247711182, '34': 2.8570571885211393e-05, '98': 0.08523563295602798}"
7,"{'78': 0.989543080329895, '83': 1.05989408493042, '84': 0.060496676713228226, '87': 0.5824347138404846, '23': 0.4706553518772125, '7': 0.686294674873352, '9': 0.6333688497543335, '86': 0.12118732929229736, '12': 0.7659988403320312, '99': 0.0017903504194691777}"
9,"{'54': 0.00016203004634007812, '86': 0.09390485286712646, '64': 0.6880394220352173, '66': 0.36899152398109436, '76': 1.0289814472198486, '84': 0.011159011162817478, '74': 0.3131774663925171, '28': 0.31888794898986816, '96': 0.2229015827178955, '99': 0.001784519525244832}"
11,"{'67': 0.029880797490477562, '97': 1.0295318365097046, '74': 1.0044877529144287, '77': 0.34174594283103943, '83': 0.25544047355651855, '34': 5.32441699760966e-05, '11': 0.5676507949829102, '25': 0.016464415937662125, '92': 0.2711011469364166, '8': 0.014311452396214008}"
13,"{'91': 0.43535929918289185, '65': 0.4651975631713867, '1': 0.009790613315999508, '34': 0.0031347814947366714, '75': 0.0015891349175944924, '78': 0.0059410263784229755, '9': 0.5275930166244507, '63': 0.48579317331314087, '31': 0.12948034703731537, '55': 0.31276392936706543}"
15,"{'36': 0.0011354322778061032, '16': 0.02504400536417961, '40': 0.02770479954779148, '30': 0.3824382722377777, '48': 0.0028784486930817366, '79': 0.3881862461566925, '65': 0.0014449480222538114, '73': 0.15711425244808197, '99': 0.0, '38': 0.024853628128767014}"
17,"{'97': 0.07219737023115158, '35': 0.00017653337272349745, '3': 0.00014783504593651742, '64': 0.2136329859495163, '95': 0.002190123777836561, '8': 0.05714990198612213, '1': 0.018872976303100586, '55': 0.030236443504691124, '83': 0.9118355512619019, '2': 0.3030707836151123}"
19,"{'19': 0.04572691768407822, '82': 0.5287519693374634, '43': 0.008783223107457161, '57': 0.04410461336374283, '46': 0.009460700675845146, '71': 0.03231101483106613, '68': 6.031898465153063e-06, '53': 0.34276169538497925, '65': 0.045969463884830475, '95': 0.006271766033023596}"
20,"{'93': 0.0022645965218544006, '80': 0.29766136407852173, '9': 0.28603851795196533, '26': 0.21118831634521484, '27': 0.6159370541572571, '6': 0.20695534348487854, '40': 0.10155028104782104, '48': 0.00878781545907259, '86': 0.03357270359992981, '53': 0.229098841547966}"
