0,1
1,"{'45': 1.771092414855957, '8': 1.7776304483413696, '57': 0.8577759861946106, '30': 1.8096987009048462, '55': 1.8379825353622437, '56': 1.6426022052764893, '89': 1.8313045501708984, '2': 1.4397426843643188, '67': 1.8749672174453735, '62': 2.169487476348877}"
3,"{'90': 0.010972034186124802, '8': 1.1501823663711548, '63': 1.7984745502471924, '50': 1.4408643245697021, '93': 1.7758986949920654, '85': 1.3357051610946655, '89': 0.7061250805854797, '77': 0.9021314382553101, '48': 1.684950828552246, '92': 1.9014167785644531}"
5,"{'82': 1.2411401271820068, '1': 1.4285423755645752, '50': 0.9138888120651245, '64': 0.9808884859085083, '88': 1.0617365837097168, '35': 1.2360421419143677, '65': 0.0002839878434315324, '77': 0.3230617642402649, '60': 1.0358660221099854, '39': 0.0034535627346485853}"
7,"{'79': 0.741852879524231, '41': 0.40472644567489624, '10': 0.29268497228622437, '83': 0.5560669302940369, '40': 0.9249057769775391, '85': 1.3280164003372192, '88': 0.9985359311103821, '71': 0.023183444514870644, '31': 0.790988564491272, '6': 1.112290620803833}"
9,"{'54': 0.7445377111434937, '98': 1.2269656658172607, '71': 0.0017288100207224488, '97': 0.0005884287529624999, '7': 0.03520169109106064, '8': 0.961187481880188, '83': 0.18114346265792847, '86': 1.0819956064224243, '72': 0.530290961265564, '17': 0.014615821652114391}"
11,"{'91': 0.5496746301651001, '8': 1.2511699199676514, '74': 0.0005478750099427998, '15': 1.207061529159546, '46': 1.2541688680648804, '31': 0.95433109998703, '16': 1.055952787399292, '52': 0.00015047579654492438, '27': 0.577481210231781, '72': 0.975825309753418}"
13,"{'44': 1.3590384721755981, '58': 0.4426741600036621, '27': 1.0270254611968994, '3': 0.49517112970352173, '64': 0.3627944886684418, '91': 0.19941288232803345, '0': 0.6751777529716492, '51': 0.959309458732605, '67': 1.1427181959152222, '12': 0.5547209978103638}"
15,"{'74': 0.0012216584291309118, '98': 0.7650108933448792, '78': 1.0477663278579712, '34': 1.251945972442627, '51': 0.5366326570510864, '5': 0.0532490536570549, '50': 1.4821937084197998, '54': 0.8651148676872253, '31': 0.6277142763137817, '32': 0.6757245659828186}"
17,"{'97': 0.015051985159516335, '61': 0.6110631227493286, '26': 0.7389442920684814, '83': 0.16691575944423676, '16': 0.4669751226902008, '10': 0.03339863941073418, '8': 0.277088463306427, '42': 0.3051363527774811, '29': 3.688156357384287e-05, '31': 0.7929302453994751}"
19,"{'29': 0.0013955794274806976, '21': 0.5941744446754456, '49': 1.3086440563201904, '34': 0.7125701904296875, '45': 0.514147937297821, '52': 0.003828431013971567, '8': 0.1034746989607811, '24': 0.6505072712898254, '44': 0.27497047185897827, '95': 0.3739371597766876}"
21,"{'6': 0.7672234773635864, '96': 0.03231298550963402, '59': 0.38362669944763184, '95': 0.5281030535697937, '69': 0.5526677966117859, '29': 0.0014067331794649363, '5': 0.26897042989730835, '91': 0.4513823986053467, '72': 1.2800018787384033, '89': 0.7042583227157593}"
23,"{'19': 1.3005015850067139, '51': 1.915583610534668, '78': 0.9356914758682251, '6': 1.11918044090271, '4': 0.7473142147064209, '88': 0.537756085395813, '57': 0.004015170503407717, '21': 0.20779940485954285, '61': 0.90666264295578, '36': 0.5353094935417175}"
25,"{'78': 0.7721899747848511, '88': 0.7163574695587158, '37': 1.2462307214736938, '91': 0.5563629865646362, '69': 0.48907580971717834, '79': 0.13898341357707977, '99': 0.04968796297907829, '11': 0.6748249530792236, '95': 0.36284276843070984, '85': 0.464885413646698}"
27,"{'3': 0.5963717699050903, '29': 9.476922059548087e-06, '50': 1.8300052881240845, '47': 0.8064837455749512, '64': 0.46354541182518005, '95': 0.4508973956108093, '91': 0.16890473663806915, '93': 0.6686630845069885, '90': 0.004949125461280346, '77': 0.013522964902222157}"
29,"{'17': 0.0008666502544656396, '27': 0.16141949594020844, '90': 0.00580039294436574, '68': 0.43629544973373413, '35': 0.6660934686660767, '93': 0.6691432595252991, '5': 0.013996688649058342, '65': 0.003922754433006048, '23': 0.0244178157299757, '99': 0.19544441998004913}"
31,"{'61': 1.2218034267425537, '26': 0.24076731503009796, '93': 0.9149691462516785, '91': 0.29820042848587036, '5': 0.14222703874111176, '43': 0.04444170743227005, '24': 1.5305581092834473, '41': 0.033863477408885956, '44': 0.5542539954185486, '32': 0.28129148483276367}"
33,"{'33': 0.984260082244873, '57': 0.6106929183006287, '3': 0.7654802203178406, '12': 0.33183586597442627, '79': 0.1638776957988739, '90': 0.0017259074375033379, '95': 0.47473636269569397, '84': 0.7433339357376099, '2': 0.3635116517543793, '25': 1.9026883840560913}"
35,"{'39': 0.00944541022181511, '12': 0.42705923318862915, '79': 0.19505353271961212, '14': 1.1936779022216797, '11': 0.14032191038131714, '6': 0.5606695413589478, '26': 0.17727848887443542, '85': 1.2308151721954346, '89': 0.205597922205925, '52': 0.0002844783302862197}"
37,"{'95': 0.2345162183046341, '7': 0.13894860446453094, '20': 0.45428213477134705, '30': 0.8078802824020386, '25': 0.4982064366340637, '89': 1.3072410821914673, '33': 0.42266565561294556, '18': 0.018060602247714996, '90': 0.005976314656436443, '8': 0.4368523061275482}"
39,"{'43': 0.10223467648029327, '28': 0.6271032094955444, '34': 0.2525508999824524, '31': 0.7700228691101074, '55': 0.5236081480979919, '98': 0.4779883921146393, '17': 0.0034656929783523083, '52': 0.0009776692604646087, '79': 0.1790129542350769, '89': 1.208012342453003}"
41,"{'89': 0.5669726729393005, '78': 0.8669394254684448, '61': 0.15676349401474, '82': 0.2050844132900238, '24': 0.428248792886734, '68': 0.15814374387264252, '88': 1.0391584634780884, '34': 0.3222084641456604, '86': 0.4476413130760193, '71': 0.004752544220536947}"
