0,1
1,"{'81': 0.8645135760307312, '49': 1.3836524486541748, '45': 2.221997022628784, '54': 2.0870203971862793, '43': 2.0877902507781982, '77': 2.166980743408203, '18': 2.0579590797424316, '76': 1.7609220743179321, '5': 1.7606722116470337, '42': 1.6110260486602783}"
6,"{'57': 0.8511903882026672, '28': 0.08551204949617386, '14': 1.5794707536697388, '30': 0.5672852396965027, '84': 0.7232118844985962, '98': 1.1583276987075806, '22': 0.6634528040885925, '72': 2.3356637954711914, '52': 1.4750268459320068, '89': 1.001299262046814}"
11,"{'65': 0.9865045547485352, '17': 0.02711830474436283, '38': 2.035358190536499, '93': 0.6648004651069641, '10': 0.09474097937345505, '76': 0.11338403075933456, '61': 0.3891177773475647, '69': 2.5749079668457853e-06, '41': 0.010796514339745045, '53': 1.2385214567184448}"
16,"{'21': 0.16717664897441864, '39': 0.010652080178260803, '35': 0.041922569274902344, '9': 0.0004894073936156929, '19': 0.8251193165779114, '13': 0.3469870388507843, '80': 0.3498108983039856, '46': 0.5425699353218079, '6': 0.39915692806243896, '56': 0.2893866002559662}"
20,"{'12': 0.06257472187280655, '44': 0.19932754337787628, '48': 0.20179280638694763, '89': 0.11091651767492294, '61': 0.1011756882071495, '60': 0.5610410571098328, '7': 0.40365490317344666, '80': 0.6026259064674377, '9': 0.0014195742551237345, '33': 0.005691984202712774}"
