0,1
1,"{'37': 2.1281628608703613, '43': 2.0111992359161377, '74': 1.9732729196548462, '45': 1.6064069271087646, '95': 1.6388241052627563, '5': 2.2285847663879395, '27': 1.8623743057250977, '2': 1.855849266052246, '41': 1.9740406274795532, '40': 0.7923728823661804}"
3,"{'37': 1.819596290588379, '52': 0.9216009974479675, '32': 1.626920461654663, '26': 1.9691308736801147, '36': 0.18796338140964508, '14': 0.003365098498761654, '6': 1.377821445465088, '66': 1.752659559249878, '75': 2.720518112182617, '29': 0.0004974536132067442}"
5,"{'18': 0.8078408241271973, '66': 0.6457148194313049, '31': 0.6622780561447144, '90': 1.2606475353240967, '23': 0.6836435198783875, '16': 1.054268717765808, '55': 0.9778822660446167, '41': 1.6374523639678955, '27': 2.0622332096099854, '22': 0.8977767825126648}"
7,"{'17': 0.8589085340499878, '16': 0.6988856792449951, '73': 0.35399794578552246, '34': 0.00649766530841589, '83': 1.4848703145980835, '5': 1.3719236850738525, '3': 0.04320042207837105, '14': 0.0005295985611155629, '50': 4.9151680286740884e-05, '48': 0.2819315791130066}"
9,"{'28': 0.636479377746582, '76': 0.4513029158115387, '9': 0.32671159505844116, '98': 0.9135843515396118, '84': 0.7502580881118774, '69': 1.3134679794311523, '3': 0.7811158299446106, '68': 0.0011582581792026758, '2': 0.08773470669984818, '54': 0.010903142392635345}"
11,"{'21': 0.005520693026483059, '56': 0.31473204493522644, '36': 0.0019535820465534925, '95': 0.006644341163337231, '97': 0.07636681199073792, '14': 0.0037146504037082195, '38': 0.991428554058075, '80': 0.37879329919815063, '79': 0.40598469972610474, '88': 0.0006733854534104466}"
13,"{'28': 0.18875524401664734, '83': 0.23907582461833954, '90': 0.293760746717453, '4': 0.4012567102909088, '98': 0.4135071635246277, '29': 0.0015021688304841518, '20': 0.9229999780654907, '17': 0.24448218941688538, '47': 1.421460747718811, '15': 1.4234588146209717}"
15,"{'41': 0.12366150319576263, '64': 0.6707595586776733, '45': 0.6696470975875854, '99': 0.0, '47': 0.2979622483253479, '32': 0.3704858720302582, '50': 0.0056634265929460526, '90': 0.11982778459787369, '16': 0.16473717987537384, '95': 0.00020773526921402663}"
17,"{'59': 0.2682497799396515, '10': 0.06929119676351547, '22': 0.7852482199668884, '95': 0.5130606889724731, '88': 0.0025704416912049055, '11': 0.0035376776941120625, '96': 0.3767455518245697, '74': 0.09268081188201904, '75': 0.0002829059667419642, '73': 0.09534308314323425}"
19,"{'77': 0.059814490377902985, '63': 0.13870283961296082, '25': 0.07729874551296234, '28': 0.003052064683288336, '38': 0.014371104538440704, '50': 0.00013887988461647183, '45': 0.06776092201471329, '18': 0.005678062327206135, '37': 0.22743065655231476, '3': 0.004157888703048229}"
20,"{'20': 0.34861674904823303, '1': 0.0008402300882153213, '84': 0.01032542996108532, '21': 0.06057772412896156, '53': 0.037228062748909, '11': 0.16740749776363373, '79': 0.21018724143505096, '87': 0.005674306768923998, '76': 0.6099205017089844, '19': 0.14998526871204376}"
