901,"{'73': 1.1934565305709839, '32': 1.5131213665008545, '63': 1.8975127935409546, '53': 1.0059256553649902, '71': 1.7341216802597046, '31': 1.755139946937561, '40': 2.1271426677703857, '12': 0.974265456199646, '50': 1.16658353805542, '19': 1.0603787899017334}"
1001,"{'58': 0.9912189245223999, '11': 1.3577930927276611, '18': 1.1130119562149048, '5': 1.9273868799209595, '57': 1.1950089931488037, '26': 2.2699780464172363, '30': 0.8818032145500183, '6': 1.3951116800308228, '17': 1.9084110260009766, '90': 1.7529758214950562}"
1101,"{'56': 1.107452392578125, '78': 1.4530428647994995, '19': 1.2323276996612549, '72': 1.309345006942749, '20': 1.1514710187911987, '73': 2.3957600593566895, '40': 1.3334773778915405, '54': 2.803326368331909, '59': 1.3421621322631836, '68': 1.7375526428222656}"
1201,"{'6': 1.1271848678588867, '9': 1.1554521322250366, '68': 2.5171871185302734, '92': 1.1467349529266357, '46': 2.1173014640808105, '1': 1.966876745223999, '40': 1.740983247756958, '80': 2.1206016540527344, '67': 0.7222119569778442, '52': 1.437059760093689}"
1301,"{'32': 1.0263745784759521, '35': 2.105901002883911, '83': 2.2885985374450684, '62': 1.6174166202545166, '56': 1.0180809497833252, '64': 1.2675998210906982, '26': 1.388502597808838, '44': 1.0638216733932495, '97': 1.7108056545257568, '86': 1.7859466075897217}"
1401,"{'36': 1.1724035739898682, '19': 2.429166316986084, '94': 1.4823795557022095, '85': 1.2087295055389404, '0': 1.4153330326080322, '9': 0.8324466943740845, '17': 1.2460616827011108, '55': 4.0964484214782715, '74': 0.9992035031318665, '96': 1.0261482000350952}"
1501,"{'72': 1.3363940715789795, '93': 0.7915924787521362, '71': 1.432999849319458, '7': 1.327894926071167, '44': 1.2078908681869507, '41': 1.3980884552001953, '32': 0.9163132905960083, '69': 0.7556995153427124, '54': 1.4783477783203125, '34': 1.3216899633407593}"
1601,"{'95': 1.7453463077545166, '91': 1.4183378219604492, '69': 0.8043187260627747, '82': 1.8166548013687134, '19': 1.8995859622955322, '88': 1.2058908939361572, '42': 1.633867859840393, '40': 1.4534718990325928, '55': 1.1575205326080322, '24': 2.33847975730896}"
1701,"{'52': 0.6691821217536926, '34': 1.1831371784210205, '82': 1.4923174381256104, '9': 1.1760873794555664, '42': 1.1934236288070679, '65': 0.60450279712677, '93': 1.6632639169692993, '2': 1.6230478286743164, '4': 0.8606645464897156, '81': 1.1810061931610107}"
1801,"{'26': 1.4813624620437622, '2': 2.2770237922668457, '36': 1.6214463710784912, '4': 1.304975986480713, '86': 0.42086735367774963, '43': 1.715439796447754, '48': 1.6810328960418701, '30': 0.8766255378723145, '64': 1.943576455116272, '90': 0.952065646648407}"
1901,"{'24': 1.6001847982406616, '4': 1.7916591167449951, '76': 1.1075248718261719, '67': 1.6370065212249756, '15': 2.5839951038360596, '0': 0.7373831272125244, '75': 1.6975440979003906, '79': 0.9926772117614746, '55': 2.2187445163726807, '64': 1.2006750106811523}"
2000,"{'46': 1.565132975578308, '13': 3.7717902660369873, '21': 3.5885112285614014, '49': 1.1589142084121704, '82': 0.4684980809688568, '43': 2.163606643676758, '8': 1.0230512619018555, '28': 1.082049012184143, '5': 1.447492241859436, '19': 1.102887511253357}"
